0.04558,0.04558,57.09731,4819.82026,-0.46141,45.0001,7.723010321701393,2.8770245494650277,0.0
0.09113,0.09113,57.04159,4815.60287,-0.42201,45.00024,7.770156857332633,2.8945878744876756,0.0
0.13664,0.13664,56.99093,4811.35059,-0.38192,45.00041,7.811906275800023,2.91014063136009,0.0
0.1821,0.1821,56.9454,4807.06633,-0.34121,45.00063,7.848095966319685,2.92362224328673,0.0
0.22753,0.22753,56.90506,4802.75309,-0.3,45.00089,7.87858823808507,2.9349814168192907,0.0
0.27291,0.27292,56.86997,4798.41396,-0.25838,45.00118,7.903271629538939,2.944176629594974,0.0
0.31826,0.31826,56.84016,4794.05214,-0.21647,45.00152,7.922061962333774,2.9511765229644604,0.0
0.36356,0.36357,56.81564,4789.67087,-0.17435,45.00189,7.934903122120076,2.9559601928561063,0.0
0.40882,0.40884,56.79643,4785.27344,-0.13215,45.00231,7.941767553139494,2.9585173740248893,0.0
0.45404,0.45406,56.78253,4780.86318,-0.08997,45.00276,7.942656458793383,2.958848514769479,0.0
0.49922,0.49924,56.7739,4776.44345,-0.04791,45.00325,7.9375997056737795,2.956964741181244,0.0
0.54435,0.54439,56.77053,4772.0176,-0.00608,45.00378,7.926655433963069,2.9528877120078856,0.0
0.58944,0.58949,56.77237,4767.58897,0.03541,45.00435,7.909909382445623,2.9466493672025034,0.0
0.6345,0.63455,56.77935,4763.16087,0.07646,45.00495,7.887473941351188,2.938291575082844,0.0
0.6795,0.67957,56.79141,4758.73656,0.11696,45.0056,7.859486950993932,2.927865684792731,0.0
0.72447,0.72455,56.80846,4754.31926,0.15682,45.00628,7.826110268266157,2.9154319922832586,0.0
0.76939,0.76948,56.83041,4749.91209,0.19595,45.007,7.787528126607252,2.9010591293580736,0.0
0.81427,0.81438,56.85716,4745.51811,0.23424,45.00776,7.7439453179469675,2.884823386399406,0.0
0.85911,0.85924,56.88857,4741.14028,0.2716,45.00856,7.695585227237133,2.866807980179427,0.0
0.90391,0.90405,56.92454,4736.78144,0.30796,45.0094,7.642687751533374,2.8471022786634252,0.0
0.94866,0.94883,56.96491,4732.44432,0.34324,45.01028,7.585507136220463,2.825800994946829,0.0
0.99337,0.99356,57.00954,4728.13152,0.37734,45.01119,7.52430976081147,2.8030033624071238,0.0
1.03804,1.03826,57.05827,4723.84552,0.41021,45.01214,7.459371905971052,2.7788123028612755,0.0
1.08267,1.08291,57.11094,4719.58866,0.44178,45.01314,7.390977531909776,2.7533335989591636,0.0
1.12726,1.12753,57.16738,4715.36311,0.47198,45.01417,7.3194160963624615,2.7266750813230995,0.0
1.1718,1.17211,57.22741,4711.17092,0.50076,45.01524,7.244980437885023,2.698945840020207,0.0
1.21631,1.21664,57.29084,4707.01397,0.52807,45.01635,7.167964747414895,2.670255468915311,0.0
1.26077,1.26114,57.35749,4702.89402,0.55386,45.0175,7.0886626479882295,2.6407133503150635,0.0
1.30519,1.30561,57.42716,4698.81263,0.57808,45.01869,7.007365399291446,2.6104279861161617,0.0
1.34958,1.35003,57.49965,4694.77125,0.60071,45.01991,6.924360240435783,2.579506380445256,0.0
1.39392,1.39442,57.57475,4690.77116,0.62172,45.02118,6.839928881102486,2.5480534775708374,0.0
1.43823,1.43877,57.65228,4686.81349,0.64108,45.02249,6.7543461480231235,2.5161716576815443,0.0
1.48249,1.48309,57.732,4682.89923,0.65876,45.02384,6.667878790790823,2.483960292019419,0.0
1.52672,1.52737,57.81373,4679.02922,0.67476,45.02523,6.5807844481757565,2.4515153578052358,0.0
1.57091,1.57162,57.89724,4675.20418,0.68906,45.02666,6.493310773640714,2.4189291124700367,0.0
1.61506,1.61583,57.98233,4671.42468,0.70166,45.02813,6.405694716473363,2.386289825857991,0.0
1.65917,1.66,58.06879,4667.69116,0.71255,45.02964,6.318161953040598,2.3536815683536685,0.0
1.70325,1.70415,58.1564,4664.00396,0.72174,45.03119,6.230926461039148,2.3211840522791927,0.0
1.74729,1.74826,58.24497,4660.36326,0.72923,45.03278,6.144190228321039,2.2888725234240637,0.0
1.7913,1.79233,58.33427,4656.76918,0.73503,45.03442,6.058143086819846,2.256817699178318,0.0
1.83527,1.83638,58.42411,4653.2217,0.73916,45.03609,5.972962661422969,2.225085749486103,0.0
1.8792,1.88039,58.51429,4649.72071,0.74163,45.03781,5.888814423137283,2.193738316651283,0.0
1.9231,1.92437,58.6046,4646.266,0.74247,45.03957,5.805851835676429,2.1628325699450643,0.0
1.96696,1.96832,58.69485,4642.85729,0.74168,45.04138,5.724216584574526,2.1324212909568763,0.0
2.01079,2.01225,58.78483,4639.49419,0.73931,45.04322,5.6440388781036255,2.1025529856940444,0.0
2.05459,2.05614,58.87437,4636.17627,0.73537,45.04511,5.565437809579363,2.0732720195501755,0.0
2.09835,2.1,58.96328,4632.90299,0.72989,45.04704,5.488521771092665,2.0446187714311077,0.0
2.14208,2.14384,59.05136,4629.67378,0.72291,45.04901,5.41338890922835,2.016629803522079,0.0
2.18578,2.18764,59.13845,4626.48799,0.71446,45.05103,5.340127613981534,1.9893380434219496,0.0
2.22942,2.23145,59.22277,4623.34803,0.6781,45.12032,5.27001160318677,1.9632179845376247,42.999999266499074
2.27298,2.27528,59.30257,4620.25535,0.64072,45.18885,5.204226345192073,1.938711245020289,42.999999266499074
2.31646,2.31913,59.37773,4617.2078,0.60238,45.25667,5.142707206484029,1.915793747185585,42.999999266499074
2.35986,2.363,59.44816,4614.20324,0.56312,45.32382,5.085393440130079,1.8944428612027877,42.999999266499074
2.40318,2.4069,59.51375,4611.23956,0.52301,45.39036,5.032226164336807,1.8746366520545752,42.999999266499074
2.44642,2.45083,59.5744,4608.31467,0.48211,45.45634,4.983148800808314,1.856354042837061,42.999999266499074
2.48958,2.49477,59.63005,4605.42649,0.44047,45.52182,4.938107461877449,1.8395749589763617,42.999999266499074
2.53266,2.53874,59.68059,4602.57296,0.39815,45.58683,4.897051290823269,1.8242804550058052,42.999999266499074
2.57567,2.58273,59.72597,4599.75204,0.35519,45.65144,4.859932759455617,1.810452825424016,42.999999266499074
2.6186,2.62675,59.76612,4596.96168,0.31166,45.71568,4.826707926759969,1.7980757010469257,42.999999266499074
2.66146,2.67078,59.80097,4594.19986,0.2676,45.77961,4.797336662065692,1.787134132143823,42.999999266499074
2.70424,2.71484,59.83047,4591.46456,0.22308,45.84328,4.771782835868929,1.777614659523896,42.999999266499074
2.74695,2.75893,59.85458,4588.75377,0.17813,45.90673,4.750014481122968,1.769505374621141,42.999999266499074
2.78959,2.80303,59.87326,4586.06548,0.13282,45.97002,4.732003927458191,1.7627959694948243,42.999999266499074
2.83215,2.84716,59.88647,4583.39768,0.0872,46.03318,4.717727910488378,1.7574777775489558,42.999999266499074
2.87464,2.89132,59.89418,4580.74837,0.04131,46.09627,4.707167658006707,1.7535438056425683,42.999999266499074
2.91705,2.93549,59.89637,4578.11553,-0.00479,46.15933,4.700308954570532,1.7509887581492443,42.999999266499074
2.95939,2.97969,59.89302,4575.49715,-0.05105,46.22242,4.697142185657782,1.74980905340654,42.999999266499074
3.00166,3.02391,59.88414,4572.89119,-0.09743,46.28557,4.697662362228601,1.75000283286584,42.999999266499074
3.04386,3.06815,59.8697,4570.29563,-0.14386,46.34883,4.701869126265886,1.7515699631563515,42.999999266499074
3.08598,3.11242,59.84971,4567.70839,-0.1903,46.41226,4.709766737500952,1.7545120311400713,42.999999266499074
3.12803,3.15671,59.82419,4565.12743,-0.2367,46.4759,4.721364041274738,1.758832331939234,42.999999266499074
3.17001,3.20103,59.79314,4562.55065,-0.283,46.53979,4.736674417131493,1.7645358497861081,42.999999266499074
3.21192,3.24537,59.75659,4559.97594,-0.32917,46.60399,4.755715707488338,1.7716292314505349,42.999999266499074
3.25375,3.28973,59.71456,4557.40117,-0.37513,46.66854,4.778510125366305,1.7801207518673081,42.999999266499074
3.29551,3.33412,59.66708,4554.82417,-0.42085,46.73349,4.805084139914671,1.7900202714909783,42.999999266499074
3.33719,3.37853,59.61421,4552.24277,-0.46626,46.7989,4.835468338125148,1.8013391847807505,42.999999266499074
3.3788,3.42296,59.55597,4549.65473,-0.51133,46.86481,4.869697260848079,1.8140903591122017,42.999999266499074
3.42034,3.46742,59.49242,4547.0578,-0.55598,46.93126,4.907809210932539,1.828288063304422,42.999999266499074
3.4618,3.51191,59.42362,4544.4497,-0.60018,46.99832,4.949846030992474,1.8439478848320505,42.999999266499074
3.50318,3.55642,59.34963,4541.82809,-0.64385,47.06604,4.995852848041733,1.8610866346951096,42.999999266499074
3.54449,3.60095,59.27053,4539.19061,-0.68696,47.13446,5.045877781956128,1.8797222388134498,42.999999266499074
3.58572,3.64552,59.18639,4536.53484,-0.72944,47.20364,5.099971614446979,1.899873614710684,42.999999266499074
3.62687,3.6901,59.0973,4533.85834,-0.77124,47.27364,5.158187414981635,1.9215605321597424,42.999999266499074
3.66794,3.73472,59.00334,4531.15861,-0.8123,47.3445,5.220580119887095,1.944803456387894,42.999999266499074
3.70893,3.77936,58.90462,4528.4331,-0.85255,47.41629,5.287206060636356,1.9696233723509995,42.999999266499074
3.74985,3.82403,58.80124,4525.67922,-0.89195,47.48905,5.358122437202139,1.9960415885439198,42.999999266499074
